respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
22019,DH,BE,RH,MW,MRJ,CO,LK,ZN,JR
22020,DH,RH,MW,MRJ,BE,LK,JR,ZN,CO
22021,ZN,CO,MRJ,RH,LK,DH,MW,BE,JR
22022,MW,DH,BE,CO,ZN,MRJ,RH,JR,LK
22023,MRJ,DH,JR,CO,RH,LK,BE,ZN,MW
22024,MW,RH,MRJ,JR,BE,ZN,CO,LK,DH
22025,RH,CO,BE,DH,LK,JR,MRJ,MW,ZN
22026,MW,JR,ZN,CO,RH,LK,MRJ,DH,BE
22027,CO,JR,MRJ,LK,DH,MW,ZN,RH,BE
22028,MW,LK,BE,JR,RH,CO,ZN,DH,MRJ
22029,JR,ZN,MW,LK,CO,RH,MRJ,BE,DH
22030,LK,ZN,DH,MW,CO,JR,MRJ,RH,BE
22031,LK,MRJ,MW,ZN,BE,RH,DH,CO,JR
22032,RH,MW,LK,CO,JR,MRJ,DH,BE,ZN
22033,DH,LK,BE,MRJ,MW,RH,CO,ZN,JR
22034,RH,MRJ,MW,JR,CO,LK,ZN,BE,DH
22035,DH,MRJ,RH,LK,BE,ZN,MW,CO,JR
22036,BE,RH,DH,MRJ,JR,LK,MW,CO,ZN
22037,JR,RH,LK,DH,CO,MW,MRJ,ZN,BE
22038,RH,LK,BE,DH,MRJ,MW,ZN,CO,JR
22039,RH,JR,LK,CO,ZN,MRJ,MW,DH,BE
22040,JR,RH,CO,DH,LK,ZN,MW,MRJ,BE
22041,LK,CO,MW,MRJ,ZN,JR,BE,RH,DH
22042,MW,ZN,JR,MRJ,RH,LK,DH,CO,BE
22043,LK,MW,JR,MRJ,RH,CO,BE,ZN,DH
22044,DH,JR,LK,MW,CO,ZN,MRJ,RH,BE
22045,MRJ,RH,BE,LK,DH,JR,MW,ZN,CO
22046,MW,CO,JR,MRJ,LK,ZN,DH,RH,BE
22047,CO,MW,ZN,JR,MRJ,RH,LK,DH,BE
22048,ZN,MW,LK,RH,BE,JR,DH,CO,MRJ
22049,LK,BE,MW,MRJ,DH,CO,RH,JR,ZN
22050,BE,MRJ,RH,CO,LK,MW,JR,ZN,DH
22051,MW,MRJ,RH,LK,DH,CO,ZN,JR,BE
22052,ZN,CO,LK,MW,MRJ,RH,DH,JR,BE
22053,BE,MRJ,CO,JR,LK,ZN,RH,MW,DH
22054,CO,JR,MW,ZN,MRJ,DH,BE,RH,LK
22055,ZN,BE,MRJ,CO,LK,MW,RH,DH,JR
22056,CO,JR,MRJ,MW,LK,RH,BE,DH,ZN
22057,JR,RH,LK,ZN,MRJ,MW,DH,BE,CO
22058,DH,BE,MW,CO,MRJ,LK,ZN,RH,JR
22059,LK,JR,MW,MRJ,BE,RH,CO,ZN,DH
22060,LK,RH,DH,JR,BE,MW,CO,MRJ,ZN
22061,ZN,MRJ,JR,CO,MW,LK,RH,DH,BE
22062,DH,BE,RH,LK,ZN,MW,MRJ,CO,JR
22063,RH,BE,LK,JR,MRJ,MW,CO,DH,ZN
22064,MW,ZN,MRJ,LK,RH,DH,CO,JR,BE
22065,RH,DH,BE,ZN,MRJ,LK,MW,CO,JR
22066,JR,CO,RH,MW,MRJ,LK,DH,ZN,BE
22067,LK,CO,DH,MW,RH,MRJ,JR,BE,ZN
22068,BE,DH,MRJ,RH,ZN,LK,MW,CO,JR
22069,RH,BE,CO,LK,JR,DH,MW,MRJ,ZN
22070,ZN,MRJ,DH,RH,BE,MW,LK,CO,JR
22071,LK,RH,MW,BE,MRJ,DH,JR,ZN,CO
22072,CO,MW,RH,BE,LK,ZN,JR,DH,MRJ
22073,RH,ZN,JR,MRJ,CO,MW,LK,BE,DH
22074,DH,LK,MW,JR,RH,CO,MRJ,BE,ZN
22075,CO,DH,MW,BE,LK,MRJ,RH,ZN,JR
22076,MRJ,ZN,DH,RH,MW,JR,CO,LK,BE
22077,LK,DH,CO,RH,ZN,MW,BE,MRJ,JR
22078,LK,BE,DH,MRJ,JR,CO,ZN,RH,MW
22079,DH,RH,MRJ,MW,LK,BE,CO,ZN,JR
22080,RH,MW,ZN,LK,DH,JR,MRJ,CO,BE
22081,MW,DH,RH,BE,ZN,LK,JR,CO,MRJ
22082,CO,MW,DH,LK,ZN,JR,RH,BE,MRJ
22083,DH,RH,MRJ,LK,BE,CO,ZN,MW,JR
22084,RH,JR,LK,MRJ,BE,CO,DH,MW,ZN
22085,CO,RH,ZN,JR,LK,MW,MRJ,DH,BE
22086,DH,MW,BE,JR,RH,MRJ,CO,ZN,LK
22087,LK,MRJ,CO,RH,DH,BE,JR,ZN,MW
22088,RH,LK,BE,CO,DH,MRJ,MW,ZN,JR
22089,LK,ZN,RH,DH,CO,MW,JR,MRJ,BE
22090,LK,ZN,MRJ,JR,CO,MW,RH,BE,DH
22091,LK,CO,MRJ,MW,RH,DH,ZN,BE,JR
22092,JR,LK,CO,MRJ,MW,RH,DH,BE,ZN
22093,DH,BE,LK,RH,JR,MW,ZN,MRJ,CO
22094,BE,JR,RH,ZN,LK,MRJ,MW,CO,DH
22095,JR,LK,MW,MRJ,ZN,CO,RH,DH,BE
22096,RH,LK,BE,MRJ,CO,ZN,DH,JR,MW
22097,DH,CO,JR,BE,RH,ZN,MW,LK,MRJ
22098,RH,CO,DH,BE,LK,MRJ,MW,JR,ZN
22099,MRJ,ZN,LK,DH,JR,MW,RH,BE,CO
22100,MRJ,DH,RH,BE,LK,MW,CO,JR,ZN
22101,BE,DH,JR,RH,LK,MW,MRJ,CO,ZN
22102,CO,RH,JR,MW,MRJ,LK,ZN,DH,BE
22103,MW,CO,JR,MRJ,ZN,RH,DH,BE,LK
22104,MRJ,ZN,CO,JR,LK,BE,MW,DH,RH
22105,MRJ,LK,CO,MW,RH,BE,DH,JR,ZN
22106,LK,MW,DH,MRJ,ZN,RH,CO,BE,JR
22107,BE,MRJ,DH,RH,CO,MW,LK,ZN,JR
22108,BE,RH,DH,ZN,MRJ,MW,LK,CO,JR
22109,LK,ZN,JR,CO,DH,MW,BE,MRJ,RH
22110,JR,RH,LK,BE,MW,MRJ,DH,CO,ZN
22111,LK,JR,DH,RH,MRJ,BE,MW,ZN,CO
22112,MW,CO,JR,BE,LK,ZN,RH,DH,MRJ
22113,LK,RH,CO,MW,MRJ,JR,DH,BE,ZN
22114,MW,ZN,LK,DH,JR,MRJ,RH,CO,BE
22115,JR,ZN,MW,LK,CO,RH,DH,BE,MRJ
22116,ZN,MW,RH,MRJ,LK,BE,CO,JR,DH
22117,ZN,RH,JR,CO,BE,MRJ,MW,DH,LK
22118,CO,ZN,LK,JR,MW,MRJ,RH,BE,DH
22119,JR,CO,DH,LK,RH,BE,MW,MRJ,ZN
22120,BE,MRJ,RH,MW,ZN,LK,CO,DH,JR
22121,JR,MW,CO,ZN,MRJ,LK,DH,BE,RH
22122,ZN,LK,RH,MW,MRJ,DH,CO,JR,BE
22123,RH,JR,DH,BE,CO,MW,MRJ,LK,ZN
22124,CO,ZN,MW,LK,MRJ,BE,RH,JR,DH
22125,CO,MW,JR,LK,MRJ,DH,RH,BE,ZN
22126,CO,RH,JR,LK,MRJ,MW,DH,ZN,BE
22127,RH,BE,MW,LK,MRJ,ZN,DH,JR,CO
22128,MRJ,DH,MW,ZN,RH,JR,LK,BE,CO
22129,MRJ,MW,LK,CO,BE,RH,JR,ZN,DH
22130,ZN,LK,MW,MRJ,BE,RH,CO,DH,JR
22131,LK,BE,MRJ,ZN,MW,RH,CO,JR,DH
22132,DH,RH,MRJ,LK,BE,ZN,JR,MW,CO
22133,ZN,MRJ,MW,DH,JR,CO,BE,RH,LK
22134,RH,DH,ZN,BE,MW,MRJ,JR,LK,CO
22135,MRJ,RH,JR,ZN,CO,DH,MW,LK,BE
22136,LK,JR,ZN,MRJ,MW,CO,RH,BE,DH
22137,MRJ,BE,DH,JR,LK,MW,CO,RH,ZN
22138,DH,JR,MRJ,BE,ZN,LK,CO,RH,MW
22139,MRJ,MW,CO,DH,RH,ZN,BE,LK,JR
22140,MW,BE,JR,CO,RH,LK,ZN,MRJ,DH
22141,MW,RH,LK,ZN,DH,BE,JR,MRJ,CO
22142,MRJ,MW,CO,BE,ZN,LK,RH,JR,DH
22143,CO,DH,BE,LK,RH,JR,MW,MRJ,ZN
22144,RH,CO,MRJ,JR,LK,BE,DH,MW,ZN
22145,RH,MRJ,DH,MW,ZN,LK,BE,CO,JR
22146,LK,MRJ,BE,RH,DH,CO,MW,JR,ZN
22147,BE,MRJ,LK,DH,JR,CO,RH,ZN,MW
22148,CO,BE,DH,ZN,MRJ,RH,MW,LK,JR
22149,MRJ,JR,MW,DH,CO,ZN,LK,BE,RH
22150,CO,BE,DH,ZN,MRJ,RH,MW,LK,JR
22151,JR,CO,MRJ,ZN,RH,MW,LK,DH,BE
22152,DH,LK,ZN,JR,MRJ,RH,CO,MW,BE
22153,BE,RH,ZN,DH,MRJ,MW,LK,CO,JR
22154,ZN,RH,DH,MW,MRJ,LK,BE,JR,CO
22155,LK,RH,MW,MRJ,CO,ZN,JR,DH,BE
22156,DH,MRJ,ZN,MW,JR,LK,CO,RH,BE
22157,ZN,BE,RH,LK,DH,MRJ,MW,CO,JR
22158,JR,CO,LK,DH,MW,MRJ,RH,BE,ZN
22159,ZN,LK,MW,BE,RH,MRJ,CO,DH,JR
22160,MW,RH,LK,JR,DH,MRJ,BE,CO,ZN
22161,CO,MW,ZN,RH,JR,MRJ,BE,LK,DH
22162,BE,RH,ZN,MRJ,CO,DH,LK,MW,JR
22163,DH,RH,MRJ,CO,LK,BE,MW,JR,ZN
22164,ZN,RH,LK,MW,CO,JR,BE,DH,MRJ
22165,MW,ZN,BE,DH,MRJ,JR,LK,CO,RH
22166,JR,LK,MRJ,CO,MW,RH,BE,DH,ZN
22167,ZN,RH,MW,BE,MRJ,JR,DH,LK,CO
22168,LK,MW,DH,RH,CO,ZN,JR,BE,MRJ
22169,JR,MRJ,MW,LK,RH,DH,ZN,CO,BE
22170,CO,MW,JR,DH,RH,BE,MRJ,LK,ZN
22171,ZN,MRJ,RH,LK,BE,JR,MW,DH,CO
22172,ZN,RH,LK,DH,BE,MW,CO,MRJ,JR
22173,DH,BE,ZN,MRJ,MW,RH,CO,LK,JR
22174,MRJ,LK,JR,MW,RH,CO,BE,DH,ZN
22175,JR,MRJ,LK,ZN,MW,RH,DH,BE,CO
22176,BE,RH,LK,DH,CO,ZN,MW,MRJ,JR
22177,RH,ZN,DH,MW,BE,MRJ,CO,LK,JR
22178,LK,BE,RH,DH,MRJ,MW,JR,CO,ZN
22179,LK,CO,ZN,MRJ,JR,MW,RH,DH,BE
22180,MRJ,DH,BE,RH,LK,MW,ZN,CO,JR
22181,DH,CO,MW,MRJ,JR,RH,LK,BE,ZN
22182,RH,MRJ,BE,DH,CO,LK,MW,ZN,JR
22183,MRJ,ZN,RH,LK,DH,JR,MW,CO,BE
22184,LK,DH,MRJ,BE,RH,ZN,CO,MW,JR
22185,MRJ,MW,ZN,JR,RH,LK,BE,CO,DH
22186,BE,MW,DH,CO,MRJ,LK,JR,RH,ZN
22187,CO,MRJ,ZN,MW,JR,BE,RH,LK,DH
22188,CO,MW,MRJ,DH,ZN,RH,JR,BE,LK
22189,LK,ZN,JR,DH,MW,CO,RH,MRJ,BE
22190,MRJ,ZN,LK,CO,BE,JR,RH,MW,DH
22191,CO,RH,MRJ,BE,LK,ZN,MW,JR,DH
22192,MW,ZN,BE,DH,JR,CO,MRJ,RH,LK
22193,DH,CO,RH,MW,LK,JR,MRJ,BE,ZN
22194,JR,DH,LK,BE,MRJ,RH,ZN,CO,MW
22195,ZN,CO,BE,RH,LK,MW,JR,MRJ,DH
22196,BE,MRJ,DH,RH,ZN,MW,LK,CO,JR
22197,RH,JR,MW,CO,MRJ,DH,LK,ZN,BE
22198,JR,RH,MW,DH,LK,MRJ,BE,CO,ZN
22199,DH,MRJ,JR,ZN,RH,CO,LK,MW,BE
22200,ZN,MW,BE,RH,LK,CO,JR,MRJ,DH
22201,DH,BE,LK,MRJ,ZN,RH,MW,CO,JR
22202,DH,CO,MW,LK,ZN,MRJ,RH,JR,BE
22203,ZN,MRJ,MW,LK,RH,BE,JR,DH,CO
22204,BE,DH,ZN,MW,MRJ,LK,RH,JR,CO
22205,RH,LK,CO,BE,MW,DH,JR,MRJ,ZN
22206,RH,MRJ,BE,DH,JR,ZN,MW,LK,CO
22207,BE,RH,CO,ZN,MW,DH,LK,JR,MRJ
22208,LK,ZN,RH,CO,MRJ,MW,DH,JR,BE
22209,ZN,MW,DH,RH,MRJ,BE,JR,CO,LK
22210,MRJ,RH,CO,LK,MW,BE,JR,ZN,DH
22211,MRJ,CO,LK,ZN,BE,DH,MW,RH,JR
22212,MW,RH,MRJ,BE,LK,DH,ZN,CO,JR
22213,LK,JR,RH,ZN,CO,MRJ,MW,DH,BE
22214,LK,MRJ,JR,CO,RH,MW,DH,BE,ZN
22215,CO,MRJ,LK,JR,MW,RH,ZN,DH,BE
22216,BE,LK,RH,DH,MRJ,ZN,MW,CO,JR
22217,JR,MW,MRJ,RH,BE,DH,ZN,LK,CO
22218,MRJ,JR,DH,MW,ZN,LK,CO,RH,BE
22219,CO,MW,LK,JR,ZN,RH,BE,MRJ,DH
22220,CO,LK,MRJ,RH,JR,BE,MW,ZN,DH
22221,JR,ZN,MW,DH,CO,LK,MRJ,RH,BE
22222,CO,LK,MW,MRJ,JR,RH,ZN,DH,BE
22223,DH,CO,LK,BE,MW,ZN,MRJ,JR,RH
22224,MW,BE,MRJ,RH,DH,LK,ZN,JR,CO
22225,BE,ZN,RH,DH,MW,CO,MRJ,JR,LK
22226,CO,MW,DH,ZN,BE,MRJ,RH,JR,LK
22227,LK,MRJ,RH,BE,DH,MW,ZN,JR,CO
22228,JR,CO,MW,LK,DH,ZN,MRJ,BE,RH
22229,ZN,DH,LK,JR,MW,RH,MRJ,CO,BE
22230,MW,DH,CO,JR,MRJ,LK,ZN,RH,BE
22231,BE,MW,CO,LK,DH,MRJ,JR,ZN,RH
22232,JR,BE,MRJ,MW,RH,ZN,DH,LK,CO
22233,MW,MRJ,RH,LK,BE,ZN,DH,CO,JR
22234,ZN,CO,MW,JR,LK,MRJ,DH,RH,BE
22235,BE,MRJ,RH,ZN,MW,DH,CO,LK,JR
22236,MRJ,CO,JR,BE,MW,LK,ZN,RH,DH
22237,ZN,RH,BE,DH,MRJ,LK,CO,MW,JR
22238,MRJ,ZN,RH,CO,MW,BE,DH,JR,LK
22239,DH,MW,LK,RH,JR,BE,MRJ,CO,ZN
22240,RH,LK,ZN,CO,DH,MW,BE,JR,MRJ
22241,DH,MRJ,RH,BE,MW,ZN,CO,LK,JR
22242,LK,MRJ,MW,CO,DH,ZN,BE,RH,JR
22243,MW,MRJ,CO,DH,RH,JR,BE,LK,ZN
22244,MRJ,CO,LK,ZN,JR,MW,DH,RH,BE
22245,CO,MW,JR,DH,LK,RH,BE,MRJ,ZN
22246,MRJ,BE,DH,ZN,RH,JR,LK,MW,CO
22247,MW,CO,LK,JR,DH,ZN,RH,MRJ,BE
22248,LK,ZN,MW,CO,JR,DH,RH,BE,MRJ
22249,RH,DH,ZN,CO,MRJ,LK,JR,BE,MW
22250,LK,CO,MW,RH,ZN,BE,MRJ,JR,DH
22251,JR,LK,BE,MW,CO,ZN,DH,RH,MRJ
22252,JR,ZN,RH,DH,LK,MW,BE,MRJ,CO
22253,RH,JR,MRJ,ZN,LK,DH,BE,MW,CO
22254,DH,MRJ,ZN,MW,LK,CO,RH,JR,BE
22255,MW,CO,RH,MRJ,BE,LK,DH,ZN,JR
22256,JR,ZN,MRJ,DH,RH,MW,CO,LK,BE
22257,BE,ZN,RH,LK,MRJ,DH,MW,JR,CO
22258,MRJ,LK,RH,ZN,DH,MW,JR,BE,CO
22259,ZN,RH,CO,MRJ,BE,MW,LK,DH,JR
22260,BE,MW,DH,JR,ZN,MRJ,CO,LK,RH
22261,RH,ZN,MRJ,DH,JR,MW,CO,BE,LK
22262,MW,ZN,BE,LK,MRJ,JR,DH,CO,RH
22263,CO,JR,MRJ,LK,MW,RH,DH,ZN,BE
22264,MW,MRJ,LK,JR,DH,ZN,CO,BE,RH
22265,DH,MRJ,LK,ZN,MW,RH,BE,CO,JR
22266,MW,ZN,LK,CO,MRJ,RH,DH,JR,BE
22267,MW,MRJ,DH,ZN,BE,RH,LK,CO,JR
22268,CO,DH,ZN,LK,JR,RH,MW,MRJ,BE
22269,RH,BE,LK,CO,MRJ,DH,ZN,JR,MW
22270,LK,MW,MRJ,CO,BE,RH,JR,ZN,DH
22271,DH,MRJ,LK,MW,RH,CO,JR,BE,ZN
22272,ZN,RH,DH,MW,MRJ,LK,BE,JR,CO
22273,RH,CO,MRJ,LK,MW,BE,ZN,DH,JR
22274,MW,RH,BE,MRJ,LK,DH,ZN,CO,JR
22275,MW,MRJ,RH,DH,LK,BE,CO,ZN,JR
22276,BE,RH,CO,ZN,MRJ,LK,MW,DH,JR
22277,DH,ZN,MRJ,CO,BE,JR,LK,MW,RH
22278,BE,DH,MW,MRJ,ZN,RH,LK,CO,JR
22279,MRJ,DH,RH,LK,BE,MW,CO,ZN,JR
22280,MRJ,JR,RH,CO,ZN,DH,MW,BE,LK
22281,DH,MRJ,LK,ZN,JR,CO,MW,RH,BE
22282,LK,MW,JR,BE,RH,MRJ,DH,CO,ZN
22283,BE,JR,MW,LK,MRJ,RH,CO,DH,ZN
22284,BE,CO,JR,MW,LK,DH,MRJ,ZN,RH
22285,LK,BE,JR,DH,RH,CO,MW,ZN,MRJ
22286,ZN,JR,RH,MRJ,CO,MW,LK,BE,DH
22287,CO,RH,ZN,LK,MRJ,DH,BE,JR,MW
22288,LK,ZN,DH,MW,MRJ,JR,CO,RH,BE
22289,CO,LK,DH,MW,ZN,MRJ,BE,RH,JR
22290,LK,CO,ZN,RH,DH,MRJ,MW,JR,BE
22291,JR,ZN,LK,DH,MRJ,BE,RH,CO,MW
22292,CO,BE,ZN,LK,MW,RH,JR,MRJ,DH
22293,CO,RH,LK,MRJ,DH,MW,ZN,JR,BE
22294,BE,DH,JR,MRJ,RH,LK,MW,CO,ZN
22295,MRJ,LK,BE,CO,RH,DH,MW,ZN,JR
22296,RH,JR,ZN,DH,MRJ,MW,LK,BE,CO
22297,MW,LK,DH,JR,BE,ZN,RH,MRJ,CO
22298,CO,LK,RH,ZN,DH,BE,MRJ,MW,JR
22299,MRJ,DH,LK,MW,BE,ZN,RH,CO,JR
22300,LK,ZN,MW,MRJ,JR,RH,BE,DH,CO
22301,CO,LK,DH,RH,JR,ZN,MW,MRJ,BE
22302,MRJ,BE,RH,CO,LK,DH,ZN,JR,MW
22303,DH,RH,MRJ,ZN,BE,MW,LK,JR,CO
22304,MW,LK,DH,RH,JR,MRJ,BE,CO,ZN
22305,MW,MRJ,DH,RH,LK,BE,CO,JR,ZN
22306,LK,ZN,CO,MW,MRJ,DH,BE,JR,RH
22307,ZN,MRJ,JR,RH,MW,CO,DH,LK,BE
22308,LK,ZN,BE,RH,MRJ,MW,DH,CO,JR
22309,RH,BE,MW,MRJ,CO,LK,DH,ZN,JR
22310,MW,BE,RH,JR,DH,MRJ,CO,ZN,LK
22311,MW,BE,RH,MRJ,JR,LK,CO,DH,ZN
22312,CO,JR,LK,MW,MRJ,RH,BE,ZN,DH
22313,CO,RH,LK,MRJ,BE,DH,ZN,MW,JR
22314,LK,CO,RH,DH,ZN,MRJ,MW,BE,JR
22315,MW,LK,DH,RH,MRJ,CO,JR,BE,ZN
22316,MW,JR,RH,MRJ,BE,ZN,DH,CO,LK
22317,CO,RH,LK,BE,ZN,MRJ,JR,MW,DH
22318,LK,MRJ,BE,RH,MW,DH,CO,ZN,JR
22319,CO,LK,BE,ZN,JR,DH,MRJ,MW,RH
22320,JR,CO,RH,MW,DH,MRJ,LK,BE,ZN
22321,MW,LK,BE,MRJ,ZN,CO,DH,RH,JR
22322,BE,MW,LK,CO,JR,RH,MRJ,DH,ZN
22323,MRJ,CO,LK,MW,ZN,DH,RH,JR,BE
22324,MW,MRJ,RH,DH,BE,LK,JR,CO,ZN
22325,JR,CO,RH,LK,MRJ,BE,ZN,MW,DH
22326,DH,LK,MRJ,CO,BE,RH,MW,JR,ZN
22327,JR,MRJ,RH,MW,BE,LK,ZN,DH,CO
22328,BE,CO,MRJ,DH,RH,ZN,LK,JR,MW
22329,ZN,CO,BE,MRJ,MW,RH,JR,DH,LK
22330,CO,LK,ZN,RH,JR,DH,MW,BE,MRJ
22331,MW,JR,DH,CO,RH,MRJ,LK,ZN,BE
22332,DH,MW,RH,MRJ,BE,ZN,LK,JR,CO
22333,DH,BE,RH,MW,ZN,LK,JR,MRJ,CO
22334,MW,RH,ZN,LK,BE,DH,MRJ,CO,JR
22335,BE,LK,JR,MW,DH,RH,MRJ,CO,ZN
22336,RH,MRJ,MW,DH,LK,JR,CO,BE,ZN
22337,BE,LK,MRJ,CO,RH,MW,JR,DH,ZN
22338,LK,DH,BE,RH,CO,ZN,MRJ,MW,JR
22339,BE,MRJ,MW,CO,LK,ZN,DH,RH,JR
22340,RH,CO,ZN,MW,BE,MRJ,JR,DH,LK
22341,BE,LK,DH,RH,CO,MRJ,MW,JR,ZN
22342,BE,CO,LK,ZN,MRJ,RH,JR,DH,MW
22343,BE,JR,RH,MW,LK,ZN,MRJ,DH,CO
22344,DH,BE,LK,MRJ,RH,ZN,CO,MW,JR
22345,MRJ,BE,ZN,MW,CO,LK,RH,DH,JR
22346,RH,LK,BE,DH,MRJ,ZN,MW,CO,JR
22347,DH,BE,RH,CO,LK,MW,ZN,MRJ,JR
22348,RH,DH,CO,LK,MW,BE,MRJ,JR,ZN
22349,LK,MW,ZN,JR,MRJ,CO,DH,RH,BE
22350,LK,BE,ZN,MRJ,CO,DH,MW,RH,JR
22351,RH,MRJ,ZN,CO,MW,DH,LK,BE,JR
22352,MW,BE,ZN,MRJ,RH,LK,CO,JR,DH
22353,LK,JR,DH,MRJ,BE,CO,MW,ZN,RH
22354,JR,ZN,RH,MW,LK,BE,CO,DH,MRJ
22355,DH,MRJ,BE,RH,CO,LK,MW,ZN,JR
22356,MRJ,RH,BE,CO,MW,DH,ZN,LK,JR
22357,ZN,MW,BE,LK,MRJ,JR,CO,RH,DH
22358,MRJ,BE,DH,RH,LK,MW,ZN,CO,JR
22359,LK,JR,ZN,CO,MW,RH,MRJ,BE,DH
22360,LK,DH,MRJ,RH,MW,BE,JR,ZN,CO
22361,BE,MRJ,RH,DH,LK,MW,ZN,CO,JR
22362,BE,ZN,MW,RH,MRJ,DH,CO,LK,JR
22363,JR,RH,BE,LK,MW,DH,CO,ZN,MRJ
22364,BE,JR,DH,CO,MRJ,MW,LK,RH,ZN
22365,BE,ZN,RH,CO,MRJ,MW,LK,DH,JR
22366,ZN,LK,MW,JR,RH,DH,CO,BE,MRJ
22367,BE,RH,DH,MW,ZN,LK,CO,MRJ,JR
22368,ZN,DH,CO,MW,RH,MRJ,JR,LK,BE
22369,DH,BE,RH,MW,LK,ZN,JR,MRJ,CO
22370,RH,MW,LK,MRJ,JR,CO,ZN,BE,DH
22371,LK,MW,CO,ZN,JR,MRJ,DH,RH,BE
22372,LK,RH,DH,CO,MRJ,JR,BE,MW,ZN
22373,RH,MRJ,MW,BE,ZN,LK,DH,CO,JR
22374,MW,MRJ,BE,DH,ZN,CO,RH,LK,JR
22375,MRJ,DH,LK,ZN,JR,CO,MW,RH,BE
22376,RH,DH,JR,LK,CO,BE,MRJ,MW,ZN
22377,BE,MW,CO,DH,RH,MRJ,LK,ZN,JR
22378,MW,ZN,LK,DH,JR,CO,RH,MRJ,BE
22379,MRJ,RH,LK,MW,DH,CO,BE,JR,ZN
22380,CO,MW,LK,MRJ,BE,ZN,RH,DH,JR
22381,CO,MRJ,BE,JR,ZN,LK,DH,MW,RH
22382,JR,DH,RH,CO,MW,BE,LK,MRJ,ZN
22383,ZN,RH,CO,MW,JR,MRJ,BE,LK,DH
22384,BE,MRJ,CO,MW,DH,LK,RH,JR,ZN
22385,BE,LK,RH,ZN,CO,MRJ,MW,DH,JR
22386,DH,CO,RH,MW,MRJ,ZN,JR,BE,LK
22387,MW,LK,CO,JR,DH,MRJ,ZN,BE,RH
22388,MW,JR,ZN,LK,DH,CO,MRJ,RH,BE
22389,CO,ZN,MW,RH,MRJ,JR,LK,BE,DH
22390,BE,RH,DH,MRJ,CO,LK,MW,JR,ZN
22391,MW,ZN,MRJ,JR,LK,BE,RH,CO,DH
22392,LK,CO,MW,MRJ,JR,ZN,RH,DH,BE
22393,DH,LK,BE,MW,RH,JR,ZN,CO,MRJ
22394,LK,CO,RH,BE,MRJ,DH,ZN,JR,MW
22395,JR,MRJ,MW,LK,CO,BE,ZN,RH,DH
22396,ZN,LK,DH,MRJ,MW,CO,JR,RH,BE
22397,LK,MRJ,MW,ZN,RH,CO,BE,DH,JR
22398,MRJ,LK,BE,RH,JR,ZN,DH,CO,MW
22399,BE,RH,DH,LK,MW,CO,JR,MRJ,ZN
22400,BE,RH,DH,LK,JR,MW,ZN,MRJ,CO
22401,BE,MW,RH,CO,DH,LK,MRJ,ZN,JR
22402,BE,MRJ,DH,LK,MW,JR,RH,CO,ZN
22403,ZN,MRJ,JR,DH,MW,RH,LK,BE,CO
22404,BE,MW,MRJ,RH,JR,DH,CO,LK,ZN
22405,RH,BE,DH,MW,MRJ,JR,ZN,LK,CO
22406,BE,DH,LK,CO,JR,RH,MRJ,MW,ZN
22407,MW,JR,MRJ,LK,ZN,CO,RH,DH,BE
22408,DH,MW,ZN,LK,RH,CO,MRJ,BE,JR
22409,LK,BE,RH,MRJ,CO,DH,JR,MW,ZN
22410,MW,ZN,LK,RH,MRJ,CO,BE,JR,DH
22411,RH,ZN,MRJ,CO,MW,JR,DH,LK,BE
22412,LK,CO,MW,RH,BE,MRJ,DH,JR,ZN
22413,BE,CO,LK,MW,JR,RH,MRJ,ZN,DH
22414,LK,MRJ,ZN,BE,JR,DH,RH,MW,CO
22415,ZN,JR,LK,CO,MW,RH,MRJ,BE,DH
22416,DH,RH,LK,MRJ,JR,MW,ZN,BE,CO
22417,CO,RH,LK,JR,MW,ZN,BE,MRJ,DH
22418,BE,MRJ,RH,DH,CO,LK,MW,JR,ZN
22419,ZN,JR,CO,MW,LK,BE,RH,MRJ,DH
22420,ZN,MW,MRJ,JR,CO,BE,RH,LK,DH
22421,DH,MRJ,JR,LK,RH,CO,BE,MW,ZN
22422,MW,LK,DH,ZN,CO,BE,JR,RH,MRJ
22423,DH,LK,BE,CO,ZN,MW,JR,RH,MRJ
22424,LK,RH,BE,JR,CO,ZN,MRJ,MW,DH
22425,DH,CO,ZN,MRJ,JR,MW,LK,BE,RH
22426,LK,MW,CO,JR,ZN,BE,MRJ,DH,RH
22427,DH,RH,LK,BE,JR,MW,MRJ,ZN,CO
22428,BE,ZN,MW,DH,MRJ,LK,CO,JR,RH
22429,RH,BE,LK,MW,MRJ,DH,CO,ZN,JR
22430,RH,LK,MRJ,BE,DH,JR,ZN,MW,CO
22431,CO,BE,ZN,DH,LK,RH,MRJ,MW,JR
22432,RH,CO,BE,LK,JR,DH,MRJ,MW,ZN
22433,MW,CO,LK,RH,MRJ,DH,BE,JR,ZN
22434,JR,BE,MW,CO,MRJ,LK,RH,ZN,DH
22435,JR,RH,MRJ,MW,CO,LK,ZN,BE,DH
22436,MW,ZN,JR,CO,RH,LK,BE,MRJ,DH
22437,DH,ZN,MRJ,BE,LK,JR,RH,MW,CO
22438,JR,CO,MW,MRJ,ZN,BE,LK,RH,DH
22439,DH,MRJ,CO,LK,RH,JR,MW,BE,ZN
22440,RH,JR,CO,LK,MW,DH,BE,MRJ,ZN
